id	TCGA-KK-A6E6-01A	TCGA-XK-AAJU-01A	TCGA-V1-A9ZK-01A	TCGA-HC-7747-01A	TCGA-M7-A724-01A	TCGA-ZG-A9NI-01A	TCGA-HC-A48F-01A	TCGA-EJ-5531-01A	TCGA-EJ-5526-01A	TCGA-KC-A4BL-01A	TCGA-J4-A6M7-01A	TCGA-G9-6353-01A	TCGA-V1-A9OQ-01A	TCGA-VN-A88P-01A	TCGA-X4-A8KS-01A	TCGA-J9-A8CN-01A	TCGA-KC-A4BR-01A	TCGA-EJ-AB20-01A	TCGA-CH-5769-01A	TCGA-EJ-5524-01A	TCGA-2A-AAYO-01A	TCGA-HC-7738-01A	TCGA-KK-A8ID-01A	TCGA-HC-A6AQ-01A	TCGA-V1-A9O7-01A	TCGA-CH-5794-01A	TCGA-V1-A9OY-01A	TCGA-V1-A9OH-01A	TCGA-KK-A7AZ-01A	TCGA-V1-A9OT-01A	TCGA-EJ-7314-01A	TCGA-VP-AA1N-01A	TCGA-XJ-A83H-01A	TCGA-ZG-A8QW-01A	TCGA-CH-5788-01A	TCGA-J4-A83J-01A	TCGA-CH-5743-01A	TCGA-YL-A8HL-01A	TCGA-2A-AAYF-01A	TCGA-V1-A8MG-01A	TCGA-ZG-A9L5-01A	TCGA-ZG-A9LU-01A	TCGA-EJ-A7NN-01A	TCGA-EJ-A65D-01A	TCGA-CH-5791-01A	TCGA-HC-7750-01A	TCGA-VP-A87D-01A	TCGA-G9-A9S0-01A	TCGA-CH-5761-01A	TCGA-ZG-A9L1-01A	TCGA-MG-AAMC-01A	TCGA-EJ-5517-01A	TCGA-HC-7818-01A	TCGA-EJ-A8FO-01A	TCGA-VP-A87E-01A	TCGA-VN-A88O-01A	TCGA-KC-A4BN-01A	TCGA-HC-7078-01A	TCGA-CH-5751-01A	TCGA-HC-7077-01A	TCGA-G9-6379-01A	TCGA-XK-AAJP-01A	TCGA-KC-A4BV-01A	TCGA-EJ-8474-01A	TCGA-2A-A8VO-01A	TCGA-V1-A9ZG-01A	TCGA-YL-A9WJ-01A	TCGA-QU-A6IL-01A	TCGA-XK-AAIV-01A	TCGA-G9-6351-01A	TCGA-M7-A720-01A	TCGA-HC-7230-01A	TCGA-EJ-A7NK-01A	TCGA-QU-A6IO-01A	TCGA-VN-A88N-01A	TCGA-VP-A878-01A	TCGA-EJ-A65M-01A	TCGA-EJ-8470-01A	TCGA-EJ-7318-01B	TCGA-G9-6377-01A	TCGA-XJ-A83G-01A	TCGA-V1-A8MF-01A	TCGA-G9-6333-01A	TCGA-CH-5754-01A	TCGA-V1-A9ZI-01A	TCGA-EJ-7786-01A	TCGA-YL-A8SL-01B	TCGA-HC-7209-01A	TCGA-J4-A67M-01A	TCGA-4L-AA1F-01A	TCGA-EJ-5518-01A	TCGA-YL-A8SQ-01B	TCGA-HC-7748-01A	TCGA-EJ-5503-01A	TCGA-XK-AAJ3-01A	TCGA-CH-5750-01A	TCGA-HI-7168-01A	TCGA-EJ-5521-01A	TCGA-KK-A59Z-01A	TCGA-EJ-5496-01A	TCGA-HC-7817-01B	TCGA-CH-5764-01A	TCGA-HC-7752-01A	TCGA-G9-6494-01A	TCGA-KK-A6E8-01A	TCGA-J4-AAU2-01A	TCGA-J9-A52D-01A	TCGA-EJ-7328-01A	TCGA-EJ-5502-01A	TCGA-KK-A5A1-01A	TCGA-KK-A7AV-01A	TCGA-EJ-5508-01A	TCGA-G9-6373-01A	TCGA-TP-A8TT-01A	TCGA-ZG-A8QZ-01A	TCGA-ZG-A9LM-01A	TCGA-G9-6498-01A	TCGA-G9-6499-01A	TCGA-TP-A8TV-01A	TCGA-G9-6361-01A	TCGA-EJ-5498-01A	TCGA-YL-A8SC-01A	TCGA-HC-7232-01A	TCGA-G9-6339-01A	TCGA-KK-A59V-01A	TCGA-EJ-5514-01A	TCGA-KK-A7B1-01A	TCGA-CH-5765-01A	TCGA-EJ-7793-01A	TCGA-HC-A8D1-01A	TCGA-YL-A8SI-01A	TCGA-HC-7210-01A	TCGA-CH-5752-01A	TCGA-EJ-A8FN-01A	TCGA-EJ-A8FS-01A	TCGA-M7-A722-01A	TCGA-G9-6354-01A	TCGA-G9-6364-01A	TCGA-YL-A8HJ-01A	TCGA-EJ-5504-01A	TCGA-EJ-7331-01A	TCGA-G9-7509-01A	TCGA-YL-A9WY-01A	TCGA-2A-A8VL-01A	TCGA-CH-5737-01A	TCGA-HC-7213-01A	TCGA-V1-A8WV-01A	TCGA-M7-A721-01A	TCGA-HC-A632-01A	TCGA-EJ-A8FP-01A	TCGA-EJ-A7NF-01A	TCGA-2A-A8VX-01A	TCGA-J4-A67L-01A	TCGA-XK-AAJR-01A	TCGA-HC-A9TH-01A	TCGA-EJ-A65J-01A	TCGA-2A-A8VT-01A	TCGA-KC-A7F5-01A	TCGA-HC-7233-01A	TCGA-J4-A67Q-01A	TCGA-ZG-A9ND-01A	TCGA-HC-7821-01A	TCGA-V1-A9Z9-01A	TCGA-V1-A8MU-01A	TCGA-EJ-AB27-01A	TCGA-G9-6370-01A	TCGA-EJ-A8FU-01A	TCGA-KK-A7B3-01A	TCGA-KC-A7FA-01A	TCGA-VN-A88L-01A	TCGA-HC-8264-01B	TCGA-J4-8198-01A	TCGA-HC-7737-01A	TCGA-G9-6348-01A	TCGA-EJ-A65E-01A	TCGA-XK-AAK1-01A	TCGA-EJ-5501-01A	TCGA-EJ-A7NM-01A	TCGA-HC-A6AS-01A	TCGA-V1-A9O5-01A	TCGA-EJ-5532-01A	TCGA-V1-A9Z7-01A	TCGA-KK-A7AU-01A	TCGA-EJ-A46F-01A	TCGA-KC-A7F6-01A	TCGA-V1-A8WN-01A	TCGA-G9-7523-01A	TCGA-J9-A52C-01A	TCGA-G9-6384-01A	TCGA-V1-A8WW-01A	TCGA-EJ-7785-01A	TCGA-EJ-5512-01A	TCGA-HC-8259-01A	TCGA-EJ-5510-01A	TCGA-XJ-A9DX-01A	TCGA-VN-A88R-01A	TCGA-ZG-A9L0-01A	TCGA-G9-6378-01A	TCGA-VN-A88Q-01A	TCGA-EJ-7783-01A	TCGA-EJ-A7NJ-01A	TCGA-EJ-8472-01A	TCGA-CH-5746-01A	TCGA-YL-A8S8-01A	TCGA-YL-A8HK-01A	TCGA-J9-A8CP-01A	TCGA-ZG-A9LS-01A	TCGA-QU-A6IP-01A	TCGA-EJ-5509-01A	TCGA-YL-A8SK-01B	TCGA-HC-7212-01A	TCGA-G9-6385-01A	TCGA-KK-A8IB-01A	TCGA-XJ-A9DQ-01A	TCGA-KK-A6DY-01A	TCGA-G9-A9S7-01A	TCGA-M7-A71Z-01A	TCGA-EJ-5497-01A	TCGA-HC-8257-01A	TCGA-EJ-A65B-01A	TCGA-G9-6332-01A	TCGA-KC-A7FD-01A	TCGA-EJ-7781-01A	TCGA-KK-A8I4-01A	TCGA-EJ-7330-01A	TCGA-HC-8216-01A	TCGA-YJ-A8SW-01A	TCGA-KK-A59Y-01A	TCGA-ZG-A9LY-01A	TCGA-HC-A631-01A	TCGA-2A-A8VV-01A	TCGA-FC-7708-01A	TCGA-YL-A8HM-01A	TCGA-VN-A88K-01A	TCGA-EJ-7315-01A	TCGA-G9-6338-01A	TCGA-G9-6342-01A	TCGA-V1-A9OX-01A	TCGA-YL-A9WL-01A	TCGA-HC-7231-01A	TCGA-EJ-5505-01A	TCGA-G9-7522-01A	TCGA-XQ-A8TB-01A	TCGA-V1-A9OL-01A	TCGA-EJ-7218-01B	TCGA-G9-6371-01A	TCGA-QU-A6IM-01A	TCGA-VP-A876-01A	TCGA-YL-A8SA-01A	TCGA-VP-A87K-01A	TCGA-EJ-7794-01A	TCGA-G9-6336-01A	TCGA-CH-5738-01A	TCGA-XJ-A83F-01A	TCGA-G9-7521-01A	TCGA-ZG-A9L9-01A	TCGA-G9-7525-01A	TCGA-VP-A87B-01A	TCGA-HC-A6HX-01A	TCGA-KK-A7B2-01A	TCGA-HC-7211-01A	TCGA-2A-AAYU-01A	TCGA-J4-AATV-01A	TCGA-G9-6365-01A	TCGA-V1-A9OA-01A	TCGA-EJ-7782-01A	TCGA-EJ-7125-01A	TCGA-ZG-A9M4-01A	TCGA-J4-A83N-01A	TCGA-HC-8266-01A	TCGA-J4-A83M-01A	TCGA-HC-7736-01A	TCGA-G9-6343-01A	TCGA-KK-A8IA-01A	TCGA-HC-A6AN-01A	TCGA-XK-AAIR-01A	TCGA-XJ-A9DI-01A	TCGA-V1-A8X3-01A	TCGA-HI-7170-01A	TCGA-HC-8256-01A	TCGA-EJ-5494-01A	TCGA-HC-A6AL-01A	TCGA-EJ-A7NG-01A	TCGA-HC-A9TE-01A	TCGA-EJ-7317-01A	TCGA-XJ-A9DK-01A	TCGA-HC-A8D0-01A	TCGA-EJ-5542-01A	TCGA-CH-5753-01A	TCGA-FC-A6HD-01A	TCGA-V1-A8WL-01A	TCGA-HC-A4ZV-01A	TCGA-KK-A8II-01A	TCGA-EJ-5506-01A	TCGA-KK-A8IK-01A	TCGA-EJ-5530-01A	TCGA-KK-A7B0-01A	TCGA-J4-A67O-01A	TCGA-KK-A6E0-01A	TCGA-HC-7075-01A	TCGA-ZG-A8QY-01A	TCGA-KC-A7F3-01A	TCGA-CH-5741-01A	TCGA-KK-A6E3-01A	TCGA-HC-7742-01A	TCGA-XA-A8JR-01A	TCGA-J4-A83L-01A	TCGA-VN-A88I-01A	TCGA-VN-A88M-01A	TCGA-HC-A6AO-01A	TCGA-HC-7080-01A	TCGA-EJ-A46D-01A	TCGA-EJ-7123-01A	TCGA-CH-5739-01A	TCGA-FC-A66V-01A	TCGA-G9-6329-01A	TCGA-G9-6367-01A	TCGA-G9-6363-01A	TCGA-YL-A8SJ-01B	TCGA-CH-5771-01A	TCGA-YL-A9WK-01A	TCGA-WW-A8ZI-01A	TCGA-G9-6347-01A	TCGA-FC-A5OB-01A	TCGA-EJ-5519-01A	TCGA-CH-5763-01A	TCGA-EJ-5525-01A	TCGA-ZG-A9LZ-01A	TCGA-CH-5768-01A	TCGA-EJ-A46G-01A	TCGA-EJ-A46E-01A	TCGA-G9-6356-01A	TCGA-M7-A725-01A	TCGA-KK-A6E2-01A	TCGA-KK-A8IC-01A	TCGA-CH-5748-01A	TCGA-EJ-A65F-01A	TCGA-HC-8261-01A	TCGA-V1-A8WS-01A	TCGA-KK-A7AW-01A	TCGA-KK-A8I9-01A	TCGA-XK-AAJA-01A	TCGA-EJ-8469-01A	TCGA-2A-A8W1-01A	TCGA-KK-A7AQ-01A	TCGA-J4-A67S-01A	TCGA-J4-A6G3-01A	TCGA-ZG-A9MC-01A	TCGA-J4-A83K-01A	TCGA-FC-7961-01A	TCGA-VP-A87H-01A	TCGA-YL-A9WX-01A	TCGA-KK-A6E7-01A	TCGA-J9-A52B-01A	TCGA-HC-A8CY-01A	TCGA-CH-5790-01A	TCGA-CH-5745-01A	TCGA-V1-A9ZR-01A	TCGA-EJ-A46B-01A	TCGA-HC-7081-01A	TCGA-YL-A8SB-01A	TCGA-J4-A6G1-01A	TCGA-HC-7745-01A	TCGA-G9-7510-01A	TCGA-EJ-8468-01A	TCGA-EJ-A7NH-01A	TCGA-KK-A8IF-01A	TCGA-KK-A59X-01A	TCGA-KK-A6E5-01A	TCGA-X4-A8KQ-01A	TCGA-V1-A8ML-01A	TCGA-EJ-7325-01B	TCGA-HC-7079-01A	TCGA-CH-5762-01A	TCGA-KK-A8IH-01A	TCGA-CH-5789-01A	TCGA-HC-7819-01A	TCGA-EJ-7321-01A	TCGA-ZG-A9L2-01A	TCGA-EJ-A65G-01A	TCGA-M7-A71Y-01A	TCGA-ZG-A9LB-01A	TCGA-J9-A8CL-01A	TCGA-V1-A9OF-01A	TCGA-EJ-7791-01A	TCGA-G9-6366-01A	TCGA-CH-5744-01A	TCGA-VP-A87C-01A	TCGA-V1-A8MK-01A	TCGA-G9-6369-01A	TCGA-CH-5772-01A	TCGA-VP-A87J-01A	TCGA-TK-A8OK-01A	TCGA-EJ-5507-01A	TCGA-Y6-A8TL-01A	TCGA-ZG-A9L6-01A	TCGA-CH-5767-01A	TCGA-EJ-7792-01A	TCGA-SU-A7E7-01A	TCGA-KK-A8I6-01A	TCGA-QU-A6IN-01A	TCGA-HC-A76W-01A	TCGA-FC-A8O0-01A	TCGA-KK-A8IM-01A	TCGA-CH-5766-01A	TCGA-KK-A6E1-01A	TCGA-ZG-A9N3-01A	TCGA-H9-A6BY-01A	TCGA-KK-A8IG-01A	TCGA-EJ-5527-01A	TCGA-EJ-5499-01A	TCGA-HC-A6HY-01A	TCGA-CH-5792-01A	TCGA-J4-A67T-01A	TCGA-V1-A8MM-01A	TCGA-YL-A8SR-01B	TCGA-V1-A9Z8-01A	TCGA-V1-A9O9-01A	TCGA-EJ-7784-01A	TCGA-EJ-A46H-01A	TCGA-KC-A7FE-01A	TCGA-J4-8200-01A	TCGA-EJ-5522-01A	TCGA-HC-A76X-01A	TCGA-ZG-A8QX-01A	TCGA-J4-A67R-01A	TCGA-KK-A7AP-01A	TCGA-HC-8213-01A	TCGA-G9-A9S4-01A	TCGA-J4-AATZ-01A	TCGA-EJ-5495-01A	TCGA-EJ-A46I-01A	TCGA-EJ-5515-01A	TCGA-YL-A9WI-01A	TCGA-EJ-7312-01B	TCGA-H9-7775-01A	TCGA-M7-A723-01A	TCGA-KK-A7B4-01A	TCGA-H9-A6BX-01A	TCGA-EJ-5511-01A	TCGA-HC-7744-01A	TCGA-HI-7169-01A	TCGA-EJ-7788-01A	TCGA-VP-A875-01A	TCGA-EJ-7789-01A	TCGA-YL-A8SP-01B	TCGA-G9-6362-01A	TCGA-YL-A8HO-01A	TCGA-YL-A8S9-01A	TCGA-J9-A8CK-01A	TCGA-EJ-7327-01A	TCGA-HC-A6AP-01A	TCGA-EJ-5516-01A	TCGA-XK-AAIW-01A	TCGA-HC-7749-01A	TCGA-EJ-A6RA-01A	TCGA-VN-A943-01A	TCGA-KK-A8I8-01A	TCGA-YL-A9WH-01A	TCGA-XK-AAJT-01A	TCGA-KK-A7AY-01A	TCGA-J4-A83I-01A	TCGA-EJ-7797-01A	TCGA-G9-6496-01A	TCGA-J9-A52E-01A	TCGA-J4-A67K-01A	TCGA-YL-A8SO-01B	TCGA-G9-7519-01A	TCGA-KK-A8I7-01A	TCGA-CH-5740-01A	TCGA-KK-A8I5-01A	TCGA-J9-A8CM-01A	TCGA-EJ-A6RC-01A	TCGA-HC-8262-01A	TCGA-ZG-A9L4-01A	TCGA-KK-A8IJ-01A	TCGA-HC-7820-01A	TCGA-EJ-7115-01A	TCGA-ZG-A9LN-01A	TCGA-Y6-A9XI-01A	TCGA-J4-A67N-01A	TCGA-HC-8260-01A	TCGA-2A-A8W3-01A	TCGA-VP-A872-01A	TCGA-ZG-A9KY-01A	TCGA-FC-A4JI-01A	TCGA-HC-8265-01A	TCGA-HC-8258-01A	TCGA-HC-7740-01A
PIK3C2G	0.0912707977107953	0.622273689314582	0.210221993048907	0.274523068618993	0	0.14434203312545	0	0.236261417524677	0.341988041519925	0.675526902566428	0.0527965228936193	0.842607232794232	0	0	0.229664078190444	0	0.14775131272228	4.33564717326056	0.0328441987820917	0.102213572822707	0.0292501063271815	0.060483872840231	0	0.134022154195399	0.148981048176335	0.0316941965068202	0.306014507663435	0.199340842223429	0.00854178156307001	0.0540297637576546	0.219519755893216	0	0.458479938030982	0.21907565787132	0.019777941536282	0.0909717476207165	1.46999809861357	0.0231897200688556	0.0100968338697037	0.233624160249633	0.0333516183256067	0.529329602128634	0.0298892714851972	0	0.133724063203582	0.101340557713078	0.0821850955816308	0.0158604176495949	0.0938085767626515	0	0	0.0297962586268446	0.243493176205425	0.490074677229401	0.0612410950910359	0.302327132885491	0.484653559948433	0.209967620114729	0.025750176469019	0.00928358221954106	0.228614218790926	0	0.0618739969174931	0.0101473515478464	0	0.211277096132745	0.0399174898976382	0	0	0.405638705003827	0.918310419032292	0.12549709171655	0.909647760299395	0	0.0542404671701336	0.142158407735079	0.04069371122711	0.313794793116904	0.0410617518803655	0.0597801511722775	0.0994472671234155	0.139805428942608	0.248628600695994	0.0210150700526299	0.0307815726389722	0.567542577689268	0	0.120622286026879	0.0376242254616358	0	0.0275842976502254	0.365448330517537	0.200456355829868	0.863620570665237	0.475294048104488	0.0464055617248491	0.146634419527048	0.0478842414173814	0.101174311356332	0.156285106977624	0.0351447111285823	0.114695407054957	0.00472830218836529	0.0779720558191594	0	0.181966704965493	0	0.178933742872589	0.630037895536972	0.0205562195837866	0.169957933824153	0.513424185618775	0.0152397315819041	0.0910289931158811	0.169895171291667	0.0576056425560448	0.0317782610338312	0.132150915471873	0	0.181119362869905	0.908996608031055	0.0207564541964139	0.149813393551883	0.155478588119278	0	0.932808809693593	0.0742027837130882	0.0576385261807337	0.510748548759055	0.380073713480848	0.766292467975999	0.113355699536506	0.010128398637497	0.103132833983306	0.0700687764508143	0.0109811343106131	0.14037791713473	0.0664783956163077	0.424465696546952	0.0465770491438141	0.530350437621149	0.439035797326924	0.0686927437065366	0.135510199044202	0	0.0209072261095874	0.417047775549743	0.0570602018638111	0.083759214833893	1.09260597640071	0.101372906393121	0.00896962663208451	0.072766632996812	0.0838099076189376	0.0339886951540232	0.0283035014422077	0.0971209175828055	0.0193055644415362	0.0707116630645633	0.130872497806994	0.103344779373854	0.00893607797016136	0.135497869556075	0.288404592061855	0.968121994465349	0.678885451837269	0.496475679700136	0.0344881605233211	0.0262241445142184	0.108505178047905	0.0393424087744064	0.306158026272201	0.0842341539930027	0.171974636266121	0.245070231342381	0	0.338064548528437	0.0536274775607287	0.10095706241004	0.79345036947584	0.495493872399174	0.0504867846039842	0.0312366565752442	0.0360473454596344	0.162627642297875	0.62358933553174	0.0606641985819087	0.384038764081289	0.510866127643247	0.0109599958876059	0.175295754546425	0.15876813805035	0.052642434333062	0.496436663484862	0.0251682473311466	0	0.0218739932352344	0.664509471729271	0.157896892477148	1.17060889787048	0.584252345567331	0.0752025409729189	0.511140842154326	0.0856701303768542	0.12958185544385	0.0347550391204755	0.0382310797764953	0.195831797079118	0.174054492431358	0.546790105478673	0.0203792326359355	1.22042961570118	0.0271076599406075	0.946013069821784	0.0525719180899018	0.0832141247242197	0.0184898258330843	0.413740933749243	0.120554407586124	0.0833488102095839	0.0211851016798276	0.0617710738568006	0.107489700819226	0.180065132202611	1.23273352611137	0.207012650904439	0.0277784475540007	0.013480700186652	0.243044407227615	0.00958585585971887	0.044200240196392	0.967858032619604	0.0200433291788741	0.0226009007207086	0.00801925140324218	0.0343788219134923	0.193406372039708	0.255382319790802	0.0156206161455162	0.133118347937179	0.252867406473741	0.144564280674961	0.0646955613921742	0.0110849168622991	0.06682558164264	0.112215814962476	0.0206273460253637	0	0.0136090863983525	0.0507698799073438	0.36587972768846	0.259767117340835	0.26325647088661	0.0701572532770377	0.00744397365770928	0.0106411432276259	0.133175826121684	0.0212683372275925	0.303686955376012	0.264123229494371	0.0348664627099875	0.0123080737444222	0.29533153562931	0.80242719948339	0.0914933282695322	0.0289091929719445	0.0765913445368462	0.0276713546677809	0.0939980177133551	0.741314187595728	0.0480007078929061	0.257739110936436	0.0254574273908901	0.0503239336185003	0.0204802212964702	0.256756528157692	0.309838273663668	0.122062201662932	1.155814638411	0.135956617630811	0.311385300764063	0.00921781217187665	0.309307715027279	0	0.163955615245872	2.45158956375733	0.0586490079679752	0.187903791044289	0.1036098419597	0.0462355922492488	0.396834289330546	0.0148495983061333	0.0101811230973028	1.41916230269467	0	0.0587443828059355	0.0820505551070608	0.0585435553878928	0.0885867244054934	0.00729521265103616	0.178546712059276	0.329318744998399	0	0.279388179523906	0.107441859085919	0.119520167762957	0.635869799552835	0.477942102953693	0.0834438982156703	0	0.0206335892553103	0.57211445039849	0.077157451341767	0.116301192490095	0.213985748170425	0.18841959140628	0.743897046036842	0.0528190397373516	0.358039670918191	0.279407101859433	0.00978132715113524	0.305575636973953	0.0159119183469256	0.0510810975230795	0.0652076193535723	1.58297798340225	0	0	0.104657002113518	0.0380975016786388	0.517204557023908	0.587454965607903	0.018471271807161	0.0216459163213673	0.206829072151193	0.142790843249545	0.0358236006068146	0.162187764907371	0.075729040952776	0	0.0877383965827165	0.0694004452019374	0.0562838970058834	0.0105639076259512	0.016792136306548	0.0558613881540115	0.498942903994323	0.052449003607876	0.353245582555217	0.066401700194096	0.0112759510763407	0.141820929197738	0.0936056801247142	0.0682750696951544	0.0200498967687836	0.0879856670482885	0.282584889606066	0.12684560747694	0.179227325941922	0.0142327501504085	1.33533968054539	0.426190937766275	0.45654361919151	0.10365653977021	0.754065559881696	0.32206120710812	0	0	0.0508308924397496	0.13936943331652	0.0542342912345874	0.0371175493426625	0.301199791368731	0.233122664033702	0.0166605730842644	0.502479354861228	0.0606539632714069	0.0540785649069398	0.0101788252936768	0.0432137129308257	0.85349122787741	0.0364854160896629	0.0360594258456225	0.347656361902497	1.60373587796136	0.0429527169826664	0.148544939632272	0.105468975416924	0.38360387244235	0.0127895854007054	0	0.033004996123774	0.73727424342331	0.0700222203950155	0.289950138489212	0.461029586511176	0.0229411074353177	0.212109376848477	0.257143320687992	0.243164840309074	0.0195806434392709	2.7287643463808	5.43473495518458	0.233506138192632	0.27439087967349	0.0247613494149446	0	0.0442868706556232	0.0519386574435493	0.358301249141594	0.242913774230672	0.0744815535441925	0.163676590937875	0.463605829873407	0.020128409929212	0.0119141070611841	0.451001061480345	0.0359736736743368	0.152643631827962	2.14004716612765	0.674917094499908	0.0782230104225623	0.398258828205662	0.0362464417895865	0.0176462207900845	0.0498113077361866	0.0377299708488986	0.174908524492187	0.0620744389659215	0.0838112081097446	3.44762823364392	0.918106469464387	0.704161612366032	0.0113916495231205	0.0789156289183913	0.333656582032545	0.0818377462719562	0.0257154298092726	1.77897076307097	0.0510560724357837	0.0217767248280757	0.0282716644423562	0.170476083492814	0	0.0285263542531461	0	0.00880809059876832	2.01914819143868	0	0.0951048585702634	0.14951778123803	0.0508699009094849	0.625386911660763	0	0.00762004321183117	0.414956149198529	0	0.182596941047497	0.00980471124663811	0.478499819739457	0.0259693499502808	0.0200692252354021	0.274056616951466	0.0379175664822281	0.0445497483903541	0.0266457610967781	0.184541539261871	0.0202147792550429	0.145022382595818	0.0647150054393811	0.0137425410579811	0.0401573537959918	0.226896079310201	0.380282634421341	0.278532956544254	0.0902523115205118	0.239106692735374	0.398223290075503	0.0393789042550269	0.196251877908135	0	0.804038989651513	0.0195628975480497	0.0261106674397159	0.0074938982006975	0	0.200762405455502	0.961767379808187	1.21994345081704
